"As an Assistant Controller I want each COID in the Interco Report to show a row in the subtotal chart for WE, Non-WE and Credits even if the values are 0 so that when I go to save this and link other reports to it I do not have to change my formulas in my other workbook. ","Given the interco report has been run, when I look at the summary at the top of the report all COIDS should show WE, Non-WE and CR in the same cells no matter what date range I run the report for. Given the user choses to run the report for a single COID, then the same rows should be present for just that COID. "
Priority: Medium Moscow: Must Have as an ar associate I want to be able to change the freight charge (and subsequently the totals) on the invoice rendering so that I can save it and send it to the customer for payment. ,"Given I have opened an invoice in ""Edit Mode"" when I select the Freight field, then I should be allowed to enter the corrected freight and save my changes for regeneration. "
"As a customer I need my invoice to be generated and sent at the time of shipment through e-mail, so that I can pay the invoice. Priority: High Moscow: Must Have ",Change the email setting in the application to remove the internal email addresses to the external customer addresses.
"As an AR associate, I want all invoices (AR or PCMan generated) to be pushed into GP via the automated import process from the AR application so that there is only 1 source/process to get invoices in GP.  To ensure this is the case I would want the PCMan team to make the ""Make GP Files"" functionality inactive in PCMan. ","Given I navigate to the PCMan command prompt to run the ""Make GP Files"" process, then I should not be able to generate the csv files for importing to GP."
"As an Misc Billings Clerk, I want my BankTran report to continue to run daily even though we will no longer be writing to the ARTRAN/ARTRANGP tables with Release 2 so that I can continue to run my daily Lockbox payment process in NA. It is using SGN customer databut also hitting artran/artrangp in PcMfg directly. It looks like we’re ok withthe customer maintenance project but need to keep this in mind if we stopwriting any data to artrangp. ……………………………………………………………………………………………………………………………………………………………………  ""\\Home1\sys1\PUBLIC\BESFI\BATCH\banktran.bat"" ","Given I navigate to my desktop icon and run the Banktran report, when I look at the report, then I should see the same items that I would see when PCMan was the only billing system."
,
"As an AR associate, I need to know all inter-company shipments, so that I can create the proper documentation to give to the Misc Billings clerk for creating the inter-company invoices for each billing location at month's end.  Lori runs this report so she can provide Connie worksheets for the COIDs (Sales Companies) that Connie will create Interco Billings or Interco Credits for in PCMan.  Connie is simply keying in the exact lines that Lori is providing her in the worksheets. Lori H provided example files that she runs (see attached pic) but PCMAN TEAM will need to research the logic and calculations used in their generated file (see attached Psuedo Code). Lori runs this report from the PCMan Invoicing Menu -> A/R Reports -> Interco Billing (new)...the file created will be at N:\app\prdcnt\rpt Report Tables in PCMan it pulls from AR Release 2 concerns INCO Billing  Icblrate, custcred, custmast, cntry, hpurge, artrangp, inv, htsnums, upsci, shpordpg, shpboxpg, shippg Custmast, ARTranGP ","* Given I navigate to the Reports menu in the AR application when I look at the list of reports then I should see ""Intercompany Report"" as an option. * Given I select to run the Intercompany Report when I look at the report criteria then I should see similar items to the current PCMan menu (see attached pseudocode) * Given I run the AR Interco Report for a given month, when I compare the PCMan Interco report for the same month then the reports should match exactly between AR App and PCMan. * All amounts should be in USD. "
"As an EDI customer I need my invoice to be generated and sent at the time of shipment, so that I can receive and pay the invoice through EDI. https://sp.samtec.com/MIS/sunset/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2FMIS%2Fsunset%2FShared%20Documents%2FAccounts%20Receivable&FolderCTID=0x01200041DC7D0744477841894A4E7448CB0CC9&View=%7B2F514D2C%2D2F84%2D414E%2DA177%2DA4578509CAE8%7D Priority: High Moscow: Must Have ·        There are two important tables: EDITRAN and EDICUST o   EDICUST is toconfigure the customers that are going to receive their invoices trough EDI. o   For EDITRAN to havea record for a specific customer, this has to be configured first on EDICUST, arecord in EDITRAN has the invoice with the EDI format. ·        There is an application called GEOutbound that queries EDITRAN to getall invoices ready to be sent through EDI and handles the process. ","Given an EDI customer has a shipment triggered by traffic, the EDI data should be sent for payment."
"Priority: Medium Moscow: Must Have As an AR Associate, I must be able to update a monthly exchange rate to be used in converting USD, Euro, Pounds and Singapore Dollars, so that my invoices that are sent for the month use this appropriate rate that the government will audit me on.  for EU (tied to Trade Statistics Report) and Asia There was this finding by KPMG that sales in our (Singapore) quarterly return wasincorrect due to some invoices and credits were billed off with differentexchange rate. 1)      For invoices: thisusually happened beginning of the month where a)      the possible of newmonthly rate updated during NA timing which is at least 12 hours different fromSingapore. b)      prior weekend ordersshipped but billed only on Monday c)       SAB 2)      For credits:  GSTregulation that all credits issued are to be billed with original billedinvoices GST ex-rate. As such we need the following data to be integrated into GP to runreport for our GST quarterly return: 1.       The GST exchange rateapplied to the said invoice. 2.       ***The GST amount inSGD from this ex-rate 3.       ***The sub-total inSGD from this ex-rate 4.       ***The total in SGDfrom this ex-rate *** These 3 items may not be possible as GP takes onlyUSD.  This is good to have as we can compute these as long as we can havethe correct GST ex-rate showed. Sally Tok As far as the timing difference,do you want to start tracking the rate and entering it into PC mfg?  I’m using the Wall Street Journal, but I’m guessing there is a better rate fromSingapore.  Isn’t there a daily rate published by the Inland Revenue (Ithink we use it to get the yearly average for KPMG’s taxcalculation)?     That would probably be more accepted uponany audit.  - Terry From: Sally Tok Sent: Tuesday, September 30, 2014 9:40 PM To: Terry Whitworth; Brad Johnson Subject: RE: SINGAPORE GST ASK AUDIT Terry, I also realised the constrain of shipments made in our 1stof the month especially under SAB. I had talked to KPMG on this and we should be alright if we ensure wereported our return with the use of the associated exchange rate to thebilling.  I had already created a report from GP to help us to manuallycheck the exchange rate billed for invoices at the beginning and ending, andalso returns.  Once we can incorporate the exchange rate into GP thismanual job can be replaced. I will update the exchange rate for October after 1st stage of EOM done today. Rate from MAS Singapore: MAS: Financial Database - Exchange Rates Exchange Rates (Monthly) Sep 2014 to Sep 2014 End of Period S$ Per Unit of US Dollar S$ Per Unit of US Dollar (Avg for Period) 2014 Sep 1.2728 1.2628 * Yearly, monthly and weekly figures are end period values. * Daily figures are values as of noon. Thank you Sally Tok Acct/Admin Samtec Singapore From: Terry Whitworth Sent: Tuesday, 30 September, 2014 8:08 PM To: Sally Tok; Brad Johnson Subject: RE: SINGAPORE GST ASK AUDIT I try to do it on the 1stday of the month.   I think the problem is there are almost alwaysearly billings for Singapore every month due to how they ship out ofMalaysia.    So if I run a billing report for SAP Wednesdaymorning it will show billings for October 1st, but I won’t updatethe rate until October 1st.    I’m not sure we canget around this no matter who updates the rates. I can keep doing it, but I justthought it might be better to use the average rate from a Singapore source foraudit purposes. ",* Invoices have an informational exchange rate present for use by EU or Singapore billing to report to government agency and customers. * AR has the ability to update their 4 applicable exchange rates on a monthly basis.  (see attached PCMan screens) * Historical rates are stored in a table for reporting as needed. * Invoices display the applicable exchange rates as needed on the Renderings. * 
"Priority: Medium Moscow: Must Have As a Singapore accounting associate I need a report that tells me the ship from facility so that I can separate Standard rated sales, Zero rated sales, Out-of-Scope sales, in a GST report. *UI should have company dropdown and date range. ShopFloorControl.ManufacturingOrder table has a field called ShippingFacilityId which joins to the facility table to get the Samtec Location. Reason for having this information is we need to segregate for GST the following: Standard rated sales – For orders delivered within Singapore (local sales) Zero rated sales – For orders exported to overseas from Singapore. Out-of-Scope sales – For orders ship direct from other facilities to customers. ","Given the AR Reporting Menu, when AR goes to run a ""Ship From Facility"" report, then they should be able to choose their COID and date range and be provided an Excel report of all invoices within those criteria that shows the ship from facility for each shipment that is part of that billing range. Columns should include: Currency, Order, Line, PO#, Entry Date, CI#, Loc, Date, Cust #, Customer Name, Invoice #, Goods ($), Freight, Ins, Duty, Tax, Total here are the facilities that weship from: New Albany, SME, SOG, Wilsonville, Costa Rica, Huizhou, Guangzhou, JB (likelyshown as Malaysia in our system), Penang (likely shownas Penang in our system), Singapore "
"Priority: High Moscow: Must Have See attached email for exactly what is needed. We run a report every month  that Jarrett set up in SGNwhich is called Trade Statistics.( Reports, SGN User report)  This looksat a vat field(which is the VAT Registration number) not sure where and picksup vat numbers, commodity codes, weight, country, insurance and commercialinvoice value for all the EU sales for all the goods that pass through theUK.  We need to make sure we have this report moving forward.  Wereport this to HM Customs every month.  It would also be good if we couldrun the same report for France & Germany. - Julie Gibbons 8/19/14 ","* Given the AR application is using SGN and not PCMan, when AR goes to run the Trade Statistics report from the AR Application, then the report should show the exact same information that it did when invoicing was in PCMan. * Given the AR application reporting, when an AR associate goes to run the Trade Stats report, then they should be able to run it for NA, Scotland, France or Germany billing companies. * Given the AR application reporting, when an AR associate goes to run the Trade Stats report, then they should be able to run it for a given date range that they select. * report location http://miscsql/ReportServer/Pages/ReportViewer.aspx?%2fUserReports%2fTrade+Statistics&rs:Command=Render can be removed from SGN user reports after this PBI is proven and rolled to production in release 2 of the AR application Below is the list of countries that are in EU and MUST be included. Wedo not need to declare the UK as we are here. It is only the movement of goodsin the others The EU countries are: Austria, Belgium,Bulgaria, Croatia, Republic of Cyprus, Czech Republic,Denmark, Estonia, Finland, France, Germany, Greece,Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta,Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia,Spain, Sweden and the UK "
High Priority - Must Have Additional item to add to the wishing list: To bill order lines shipped under different CI into different invoices. Example:  JO#1234567-1 was shipped under CI#3456788 from Johor on 7 July 2014 and JO#1234567-2 was shipped under CI#3456778 from Costa Rica also on 7 July2014 As they are under the same JO it will be billed under one tax invoice. We have several customers in Taiwan and China (e.g. Delta) who strictlyrequested us to have one tax invoice to one CI reference.  Currently weare manually revising the invoices by adding alphabetical suffix. Thank you Sally Tok Acct/Admin Samtec Singapore ,Please put “Bill-to” above the bill-to customer’s name and address. We have many customers especially in China and Taiwan requesting us toadd this manually so that they can make payment to us. 
"As a NA COID customer I need my invoice to be generated and sent at the time of shipment, so that I can receive from L&D Mail Masters and pay the invoice. Priority: High Moscow: Must Have RESEARCH Test: Send an email to L&D with the testing files ","* L&D will accept PDF files and prefer 4 sets (1 dom single pg, 1 dom multi-pg, 1 int'l single pg, 1 int'l multi-pg), but are willing to accept a minimum of 2 sets (1 dom, 1 int'l) due to the paper size difference on intl'l * NA is the only COID that applies to L&D. All other COID companies print and mail their own invoices. "
"As an overseas customer I need my invoice to be generated and sent by mail at the time of shipment, so that I can receive and pay the invoice. Priority: High Moscow: Must Have RESEARCH ",
"As a customer, I want to receive a printout of my invoice, so that I can pay the invoice. Priority: High Moscow: Must Have ","* Given a Samtec NA invoice to a USD customer who's billing address is in the USA, when I compare that to the pcmfg. invoice, total due should be the same. * Fields for sales taxes, should also be present. * * Order information should be the same. "
"As a customer, I want to receive a printout of my invoice, so that I can pay the invoice. Priority: High Moscow: Must Have POC: Annette Bacher invoice 7930700 for Sonabyte for example on 4/17/15 List of all Brazil customers from Sept 2014 (all languages) Customer Number PC MAN # Customer Name 38519 954152 HI-MIX ELETRONICOS S/A 43820 957776 ARVUS TECNOLOGIA SA 34776 950175 HIT TECNOLOGIA EM SAUDE LTDA 58413 973578 CONCERT TECHNOLOGIES 33655 948972 SONABYTE ELETRONICA LTDA 38643 954282 DIGITEL SA INDUST ELETRONICA 25302 940112 DIGITRO TECNOLOGIA LTDA 8735 922965 DIGICON SA 44602 958606 GRAMEYER EQUIP ELETR LTDA 34478 949851 QUANTUM IND E COM DE EQUIP ELE 39457 955140 LIFEMED INDUSTRIAL SA 59361 974628 SHAREWATER 33467 948772 PERTO SA PERIFERICOS P AUTOM 55058 969930 BCM ENGENHARIA LTDA 59336 974612 PRODATA MOBILITY BRASIL S.A. 52624 967210 ART ARAUCARIA RAIL TECHONOLOGY 58378 973542 FIAT AUTOMOVEIS LTDA 44599 958602 GRAMEYER EQUIP ELETR LTDA 36202 951743 DATAPROM 41285 957187 DOCOL METAIS SANITARIOS LTDA 26921 941859 MINIKA IMPORT E EXPORT LTDA 59108 943241 PRODATA MOBILITY DO BRASIL LTD 10684 918311 CADSERVICE PROD ELET LTDA 49122 963441 MESTRIA COM EQUIP INFORMAT LTD 43981 952529 INOVA SISTEMAS ELETRONICOS LTD 48492 962776 CONSTANTA INDUSTRIAL LTDA 31376 946549 FUELTECH LTDA 40359 952171 TECNOMOTOR ELET DO BRASIL SA 43779 957731 TACOM PROJETOS DE BILHETAGEM 26602 941517 ERICSSON TELECOMUNICACOES S.A. 21126 935810 SERDIA ELETRONICA INDUST LTDA 58635 973829 REASON TECNOLOGIA SA 50521 964948 DGM ELETRONICA LTDA EPP 55886 970827 QUALITY COMP ELETRON LTDA 14913 929242 MAGNETI MARELLI ELETR LTDA 39944 955665 FANEM LTDA 57073 972094 URANO IND DE BALANCAS E EQUIP 33896 949232 QUANTA TEC ELET 18889 933584 ALFATEST IND COM PROD ELET SA 47422 961632 ERICSSON TELECOMUNICACOES SA 7724 918932 PADTEC SA 20813 935504 TRACE LAY OUT 7155 921962 DARUMA TELECOMUNICACOES 56457 971431 CONDIGY COMP ELETRON LTDA 54497 968655 OSTERA TECNOLOGIA 34503 916880 PLANETA INFORMATICA LTD 50807 965247 FAROL SINALIZACAO VIARIA LTDA 44260 958242 ENGEMOVI 11535 899058 ALTUS SISTEM DE AUTOMACAO SA 47579 961806 SISVOO SIST ELETRONICOS LTDA 44872 958889 ZETTALAB 48785 963096 SACI SOLUCOES 47305 961496 XMOBOTS AEROESP E DEF LTDA ME 39811 955525 WTA WATANABE TECNOL APLIC LTDA 58249 973401 VISION TECH ADM E PART LTDA 51452 965951 SOFT SISTEMAS ELETRONICOS LTDA 44636 958643 TRACE LAY-OUT 46237 960354 AKIYAMA 57654 972732 VELSIS SIST E TECNOL VIARIA SA 54637 969457 DIXI SA 47425 961635 TEIKON TECNOLOGIA IND SA 22268 936932 TEIKON TECNOLOGIA IND SA ","CNPJ is a legal tax ID that has to be present on theinvoices. Invoice needs to contain customers CNPJ number (Cadastro Nacional da Pessoa Jurídica, which is Portuguese for National Registry of Legal Entities or most commonly known as CNPJ) Terms to be displayed in Portuguese: ## Dias Corridos Remit To: USD Only; PNC Bank, Acct No. 4#########, ABA: 0########, Swift PNCCUS33 Paper Size 8.5 x 11 https://sp.samtec.com/MIS/sunset/Shared%20Documents/Accounts%20Receivable/Invoice%20Samples/Envelopes/NA%20Envelope%20format.pdf Original Invoice #: 7590318 Original Order #: 22464696 New Invoice #: 23 "
"As a customer, I want to receive a printout of my invoice, so that I can pay the invoice. Priority: High Moscow: Must Have ",* NA to EU invoice in both USD and EUROs currency * 04/01/15 Add customer billing ID (SGN) to both invoices * 04/01/15 minor modifications to field boxes and layout * 04/01/15 clarify the remit to on all renderings * 04/02/15 For a NA company invoice going to anywhere in Europe… 1.      Does the invoice have to have the Sterlingconversion on the bottom of the invoice?  This is for Euro and USDinvoices currently.  Needs to be visible 2.      Does the “Representative” box need to be on theinvoice?    No 
